"agency","city","state","ntd_id","organization_type","reporter_type","report_year","uace_code","uza_name","primary_uza_population","agency_voms","modecd","mode_name","typeofservicecd","mode_voms","form_type","guideway","guideway_questionable","stations","stations_questionable","administrative_buildings","administrative_buildings_1","maintenance_buildings","maintenance_buildings_1","passenger_vehicles","passenger_vehicles_1","other_vehicles","other_vehicles_questionable","fare_collection_equipment","fare_collection_equipment_1","communication_information","communication_information_1","other","other_questionable","reduced_reporter","reduced_reporter_questionable","total","total_questionable"
"Los Angeles County Metropolitan Transportation Authority , dba: Metro","Los Angeles","CA","90154","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","2651","MB","Bus","PT","108","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Los Angeles County Metropolitan Transportation Authority , dba: Metro","Los Angeles","CA","90154","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","2651","RB","Bus Rapid Transit","DO","24","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Los Angeles County Metropolitan Transportation Authority , dba: Metro","Los Angeles","CA","90154","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","2651","DR","Demand Response","DO","67","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Los Angeles County Metropolitan Transportation Authority , dba: Metro","Los Angeles","CA","90154","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","2651","MB","Bus","DO","1453","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","2098142",,"5241513",,"4199890",,"6175447",,"54569364",,"2464589",,"0",,"47938366",,"0",,"0",,"122687311",
"Los Angeles County Metropolitan Transportation Authority , dba: Metro","Los Angeles","CA","90154","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","2651","LR","Light Rail","DO","166","Uses of Capital (F-20) - Expansion of Service","846693136",,"5871861",,"26583789",,"0",,"25566087",,"0",,"1745812",,"8061447",,"0",,"0",,"914522132",
"Los Angeles County Metropolitan Transportation Authority , dba: Metro","Los Angeles","CA","90154","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","2651","MB","Bus","PT","108","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Los Angeles County Metropolitan Transportation Authority , dba: Metro","Los Angeles","CA","90154","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","2651","RB","Bus Rapid Transit","DO","24","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","29585847",,"0",,"0",,"447399",,"952759",,"0",,"0",,"0",,"0",,"0",,"30986005",
"City of Vacaville, dba: City Coach","Vacaville","CA","90155","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","89866","Vacaville, CA","101027","15","MB","Bus","PT","10","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Vacaville, dba: City Coach","Vacaville","CA","90155","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","89866","Vacaville, CA","101027","15","DR","Demand Response","PT","5","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"893717",,"893717",
"City of San Luis Obispo, dba: SLO Transit","San Luis Obispo","CA","90156","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","79147","San Luis Obispo, CA","56904","15","MB","Bus","PT","15","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"1683875",,"0",,"0",,"0",,"0",,"0",,"1683875",
"City of San Luis Obispo, dba: SLO Transit","San Luis Obispo","CA","90156","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","79147","San Luis Obispo, CA","56904","15","MB","Bus","PT","15","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Access Services","El Monte","CA","90157","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","920","DR","Demand Response","TX","282","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Access Services","El Monte","CA","90157","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","920","DR","Demand Response","PT","638","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"184330",,"114094",,"1892918",,"85692",,"0",,"12093",,"0",,"0",,"2289127",
"Access Services","El Monte","CA","90157","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","920","DR","Demand Response","PT","638","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Access Services","El Monte","CA","90157","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","51445","Los Angeles--Long Beach--Anaheim, CA","12237376","920","DR","Demand Response","TX","282","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Western Contra Costa Transit Authority, dba: WestCAT","Pinole","CA","90159","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","78904","San Francisco--Oakland, CA","3515933","33","DR","Demand Response","PT","5","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Western Contra Costa Transit Authority, dba: WestCAT","Pinole","CA","90159","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","78904","San Francisco--Oakland, CA","3515933","33","MB","Bus","PT","21","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Western Contra Costa Transit Authority, dba: WestCAT","Pinole","CA","90159","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","78904","San Francisco--Oakland, CA","3515933","33","CB","Commuter Bus","PT","7","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Western Contra Costa Transit Authority, dba: WestCAT","Pinole","CA","90159","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","78904","San Francisco--Oakland, CA","3515933","33","CB","Commuter Bus","PT","7","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Western Contra Costa Transit Authority, dba: WestCAT","Pinole","CA","90159","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","78904","San Francisco--Oakland, CA","3515933","33","MB","Bus","PT","21","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"595284",,"8065",,"83257",,"0",,"6437",,"16476",,"0",,"0",,"709519",
"Western Contra Costa Transit Authority, dba: WestCAT","Pinole","CA","90159","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","78904","San Francisco--Oakland, CA","3515933","33","DR","Demand Response","PT","5","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Union City, dba: Union City Transit","Union City","CA","90161","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","78904","San Francisco--Oakland, CA","3515933","20","MB","Bus","PT","14","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Union City, dba: Union City Transit","Union City","CA","90161","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","78904","San Francisco--Oakland, CA","3515933","20","DR","Demand Response","PT","6","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"162741",,"162741",
"The Eastern Contra Costa Transit Authority, dba: Tri Delta Transit","Antioch","CA","90162","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","02683","Antioch, CA","326205","98","MB","Bus","PT","52","Uses of Capital (F-20) - Expansion of Service","0",,"573570",,"0",,"60790",,"0",,"0",,"0",,"77842",,"95070",,"0",,"807272",
"The Eastern Contra Costa Transit Authority, dba: Tri Delta Transit","Antioch","CA","90162","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","02683","Antioch, CA","326205","98","DR","Demand Response","TN","10","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"The Eastern Contra Costa Transit Authority, dba: Tri Delta Transit","Antioch","CA","90162","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","02683","Antioch, CA","326205","98","DR","Demand Response","PT","36","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"The Eastern Contra Costa Transit Authority, dba: Tri Delta Transit","Antioch","CA","90162","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","02683","Antioch, CA","326205","98","DR","Demand Response","TN","10","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"The Eastern Contra Costa Transit Authority, dba: Tri Delta Transit","Antioch","CA","90162","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","02683","Antioch, CA","326205","98","MB","Bus","PT","52","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"28533",,"77362",,"3909893",,"0",,"0",,"23511",,"22896",,"0",,"4062195",
"The Eastern Contra Costa Transit Authority, dba: Tri Delta Transit","Antioch","CA","90162","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","02683","Antioch, CA","326205","98","DR","Demand Response","PT","36","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Camarillo, dba: Camarillo Area Transit","Camarillo","CA","90163","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","12754","Camarillo, CA","76338","18","DR","Demand Response","PT","16","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"71976",,"71976",
"City of Camarillo, dba: Camarillo Area Transit","Camarillo","CA","90163","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","12754","Camarillo, CA","76338","18","MB","Bus","PT","2","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Ventura County Transportation Commission","Camarillo","CA","90164","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","66673","Oxnard--San Buenaventura (Ventura), CA","376117","45","MB","Bus","PT","5","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Ventura County Transportation Commission","Camarillo","CA","90164","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","66673","Oxnard--San Buenaventura (Ventura), CA","376117","45","DR","Demand Response","PT","10","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Ventura County Transportation Commission","Camarillo","CA","90164","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","66673","Oxnard--San Buenaventura (Ventura), CA","376117","45","MB","Bus","PT","5","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Ventura County Transportation Commission","Camarillo","CA","90164","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","66673","Oxnard--San Buenaventura (Ventura), CA","376117","45","DR","Demand Response","PT","10","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Ventura County Transportation Commission","Camarillo","CA","90164","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","66673","Oxnard--San Buenaventura (Ventura), CA","376117","45","CB","Commuter Bus","PT","30","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"71691",,"0",,"0",,"41281",,"0",,"0",,"112972",
"Ventura County Transportation Commission","Camarillo","CA","90164","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","66673","Oxnard--San Buenaventura (Ventura), CA","376117","45","CB","Commuter Bus","PT","30","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Thousand Oaks, dba: Thousand Oaks Transit","Thousand Oaks","CA","90165","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","87490","Thousand Oaks, CA","213986","19","DR","Demand Response","PT","12","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Thousand Oaks, dba: Thousand Oaks Transit","Thousand Oaks","CA","90165","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","87490","Thousand Oaks, CA","213986","19","MB","Bus","PT","7","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"427260",,"427260",
"City of Davis, dba: Davis Community Transit","Davis","CA","90167","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","22420","Davis, CA","77034","3","DR","Demand Response","DO","3","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Roseville","Roseville","CA","90168","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","77068","Sacramento, CA","1946618","24","CB","Commuter Bus","PT","8","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"649222",,"649222",
"City of Roseville","Roseville","CA","90168","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","77068","Sacramento, CA","1946618","24","MB","Bus","PT","10","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"2427958",,"2427958",
"City of Roseville","Roseville","CA","90168","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","77068","Sacramento, CA","1946618","24","DR","Demand Response","PT","6","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"363316",,"363316",
"City of Santa Clarita, dba: Santa Clarita Transit","Santa Clarita","CA","90171","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","79309","Santa Clarita, CA","278031","88","CB","Commuter Bus","PT","22","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"2397391",,"0",,"0",,"1729808",,"0",,"0",,"0",,"0",,"0",,"4127199",
"City of Santa Clarita, dba: Santa Clarita Transit","Santa Clarita","CA","90171","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","79309","Santa Clarita, CA","278031","88","DR","Demand Response","PT","22","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Santa Clarita, dba: Santa Clarita Transit","Santa Clarita","CA","90171","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","79309","Santa Clarita, CA","278031","88","MB","Bus","PT","44","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Santa Clarita, dba: Santa Clarita Transit","Santa Clarita","CA","90171","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","79309","Santa Clarita, CA","278031","88","DR","Demand Response","PT","22","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Santa Clarita, dba: Santa Clarita Transit","Santa Clarita","CA","90171","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","79309","Santa Clarita, CA","278031","88","MB","Bus","PT","44","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"10769",,"87000",,"725338",,"2541675",,"0",,"0",,"357275",,"408946",,"0",,"4131003",
"City of Santa Clarita, dba: Santa Clarita Transit","Santa Clarita","CA","90171","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","79309","Santa Clarita, CA","278031","88","CB","Commuter Bus","PT","22","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Transit Joint Powers Authority for Merced County, dba: Merced The Bus","Merced","CA","90173","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","56251","Merced, CA","150052","45","DR","Demand Response","PT","17","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"854325",,"0",,"0",,"0",,"0",,"0",,"854325",
"Transit Joint Powers Authority for Merced County, dba: Merced The Bus","Merced","CA","90173","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","56251","Merced, CA","150052","45","DR","Demand Response","PT","17","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Transit Joint Powers Authority for Merced County, dba: Merced The Bus","Merced","CA","90173","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","56251","Merced, CA","150052","45","MB","Bus","PT","28","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"1405475",,"0",,"0",,"88356",,"0",,"0",,"0",,"0",,"1493831",
"Transit Joint Powers Authority for Merced County, dba: Merced The Bus","Merced","CA","90173","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","56251","Merced, CA","150052","45","MB","Bus","PT","28","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Lodi, dba: GrapeLine","Lodi","CA","90175","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","50851","Lodi, CA","73090","13","MB","Bus","PT","8","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"349823",,"349823",
"City of Lodi, dba: GrapeLine","Lodi","CA","90175","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","50851","Lodi, CA","73090","13","DR","Demand Response","PT","5","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"196775",,"196775",
"Altamont Corridor Express","Stockton","CA","90182","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","85087","Stockton, CA","414847","27","CR","Commuter Rail","PT","27","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","8913032",,"236756",,"0",,"10542335",,"9642227",,"0",,"0",,"0",,"0",,"0",,"29334350",
"Altamont Corridor Express","Stockton","CA","90182","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","85087","Stockton, CA","414847","27","CR","Commuter Rail","PT","27","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Town of Oro Valley , dba: Sun Shuttle Dial-A-Ride","Oro Valley","AZ","90191","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","88732","Tucson, AZ","875441","29","DR","Demand Response","DO","29","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"123323",,"123323",
"City of Atascadero","Atascadero","CA","90194","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","27261","El Paso de Robles (Paso Robles)--Atascadero, CA","67804","2","DR","Demand Response","PT","2","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","CB","Commuter Bus","PT","2","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","VP","Vanpool","PT","2","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","DR","Demand Response","PT","20","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","DR","Demand Response","PT","20","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","CB","Commuter Bus","PT","2","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","MB","Bus","PT","2","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","CB","Commuter Bus","DO","2","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","MB","Bus","DO","19","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","MB","Bus","PT","2","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","VP","Vanpool","PT","2","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","CB","Commuter Bus","DO","2","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"County of Placer, dba: Placer County Transit/TART","Auburn","CA","90196","City, County or Local Government Unit or Department of Transportation","Full Reporter","2023","77068","Sacramento, CA","1946618","47","MB","Bus","DO","19","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"0",,"0",,"0",,"1503502",,"0",,"0",,"0",,"0",,"0",,"1503502",
"City of Tracy, dba: TRACER","Tracy","CA","90197","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","88280","Tracy--Mountain House, CA","120912","13","DR","Demand Response","PT","4","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"219509",,"219509",
"City of Tracy, dba: TRACER","Tracy","CA","90197","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","88280","Tracy--Mountain House, CA","120912","13","MB","Bus","PT","9","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"648116",,"648116",
"City of Porterville, dba: Porterville Transit","Porterville","CA","90198","City, County or Local Government Unit or Department of Transportation","Building Reporter","2023","71074","Porterville, CA","69862","0","MB","Bus","PT",,"Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"1529656",,"0",,"0",,"0",,"0",,"0",,"1529656",
"City of Porterville, dba: Porterville Transit","Porterville","CA","90198","City, County or Local Government Unit or Department of Transportation","Building Reporter","2023","71074","Porterville, CA","69862","0","DR","Demand Response","PT",,"Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Madera, dba: Madera Metro","Madera","CA","90199","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","52984","Madera, CA","81635","17","DR","Demand Response","PT","6","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"City of Madera, dba: Madera Metro","Madera","CA","90199","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2023","52984","Madera, CA","81635","17","MB","Bus","PT","11","Reduced Reporting","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"66623",,"66623",
"Kings County Area Public Transit Agency","Hanford","CA","90200","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","36703","Hanford, CA","66638","57","MB","Bus","PT","15","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Kings County Area Public Transit Agency","Hanford","CA","90200","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","36703","Hanford, CA","66638","57","VP","Vanpool","PT","36","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Kings County Area Public Transit Agency","Hanford","CA","90200","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","36703","Hanford, CA","66638","57","DR","Demand Response","PT","6","Uses of Capital (F-20) - Expansion of Service","0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",,"0",
"Kings County Area Public Transit Agency","Hanford","CA","90200","Independent Public Agency or Authority of Transit Service","Full Reporter","2023","36703","Hanford, CA","66638","57","MB","Bus","PT","15","Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service","0",,"14186",,"838767",,"41598",,"2019807",,"0",,"10390",,"110681",,"0",,"0",,"3035429",
